
    	lambda	    A          	    fi              X               Y                Z

	 620	  31.755	  -3.125	  85.4450	  38.1000	   0.0190
	 621	  31.809	  -3.405	  83.5084	  36.8918	   0.0174
	 622	  31.861	  -3.670	  81.4946	  35.6827	   0.0156
	 623	  31.910	  -3.920	  79.4186	  34.4777	   0.0136
	 624	  31.956	  -4.157	  77.2954	  33.2818	   0.0117
	 625	  32.000	  -4.382	  75.1400	  32.1000	   0.0100
	 630	  32.154	  -5.348	  74.7248	  31.8170	   1.7822
	 640	  32.377	  -6.750	  74.1462	  31.4226	   4.2515
	 650	  32.510	  -7.583	  73.8147	  31.1967	   5.6663
	 660	  32.584	  -8.047	  73.6336	  31.0732	   6.4393
	 670	  32.621	  -8.280	  73.5438	  31.0120	   6.8223
	 680	  32.647	  -8.442	  73.4817	  30.9697	   7.0875
	 690	  32.664	  -8.553	  73.4396	  30.9410	   7.2670
	 700	  32.669	  -8.586	  73.4267	  30.9322	   7.3220
	-494	  33.084	 -11.667	  72.3057	  30.1681	  12.1065
	-495	  33.459	 -16.134	  70.8368	  29.1669	  18.3754
	-496	  33.813	 -20.359	  69.5817	  28.3115	  23.7319
	-497	  34.143	 -24.312	  68.4983	  27.5730	  28.3557
	-498	  34.447	 -27.987	  67.5533	  26.9289	  32.3888
	-499	  34.729	 -31.384	  66.7220	  26.3623	  35.9367
	-500	  34.988	 -34.511	  65.9855	  25.8603	  39.0800
	-501	  35.235	 -37.371	  65.3307	  25.4140	  41.8746
	-502	  35.460	 -39.975	  64.7468	  25.0160	  44.3665
	-503	  35.666	 -42.350	  64.2226	  24.6587	  46.6038
	-504	  35.854	 -44.523	  63.7476	  24.3349	  48.6311

	-505	  40.029	 -46.528	  63.3124	  24.0383	  50.4886
	-506	  40.197	 -48.390	  62.9098	  23.7639	  52.2066
	-507	  40.353	 -50.121	  62.5361	  23.5092	  53.8016
	-508	  40.499	 -51.733	  62.1879	  23.2719	  55.2876
	-509	  40.635	 -53.236	  61.8625	  23.0501	  56.6762
	-510	  40.761	 -54.641	  61.5577	  22.8423	  57.9771
	-511	  40.880	 -55.957	  61.2708	  22.6468	  59.2016
	-512	  40.992	 -57.192	  61.0003	  22.4624	  60.3562
	-513	  41.100	 -58.349	  60.7455	  22.2887	  61.4436
	-514	  41.202	 -59.432	  60.5056	  22.1252	  62.4673
	-515	  41.297	 -60.445	  60.2798	  21.9713	  63.4309
	-516	  41.386	 -61.396	  60.0665	  21.8259	  64.3416
	-517	  41.470	 -62.294	  59.8638	  21.6878	  65.2065
	-518	  41.549	 -63.143	  59.6708	  21.5562	  66.0304
	-519	  41.625	 -63.949	  59.4862	  21.4304	  66.8179
	-520	  41.697	 -64.717	  59.3090	  21.3096	  67.5741
	-521	  41.766	 -65.453	  59.1382	  21.1932	  68.3032
	-522	  41.833	 -66.164	  58.9719	  21.0798	  69.0129
	-523	  41.898	 -66.859	  58.8082	  20.9683	  69.7117
	-524	  41.962	 -67.546	  58.6453	  20.8573	  70.4067
	-525	  42.027	 -68.229	  58.4819	  20.7458	  71.1043
	-526	  42.093	 -68.914	  58.3167	  20.6333	  71.8092
	-527	  42.160	 -69.601	  58.1497	  20.5195	  72.5218
	-528	  42.226	 -70.289	  57.9810	  20.4045	  73.2419
	-529	  42.293	 -70.978	  57.8106	  20.2883	  73.9691
	-530	  42.360	 -71.667	  57.6386	  20.1711	  74.7031
	-531	  42.426	 -72.356	  57.4648	  20.0526	  75.4450
	-532	  42.493	 -73.049	  57.2884	  19.9323	  76.1980
	-533	  42.561	 -73.747	  57.1087	  19.8099	  76.9650
	-534	  42.629	 -74.453	  56.9250	  19.6847	  77.7487
	-535	  42.698	 -75.168	  56.7368	  19.5564	  78.5522
	-536	  42.768	 -75.895	  56.5433	  19.4245	  79.3777
	-537	  42.840	 -76.633	  56.3441	  19.2888	  80.2279
	-538	  42.913	 -77.386	  56.1384	  19.1485	  81.1061
	-539	  42.987	 -78.155	  55.9251	  19.0032	  82.0161
	-540	  43.070	 -78.943	  55.7035	  18.8521	  82.9621
	-541	  43.156	 -79.752	  55.4724	  18.6946	  83.9481
	-542	  43.245	 -80.583	  55.2311	  18.5301	  84.9783
	-543	  43.336	 -81.438	  54.9783	  18.3578	  86.0569
	-544	  43.430	 -82.319	  54.7131	  18.1771	  87.1888
	-545	  43.527	 -83.226	  54.4342	  17.9869	  88.3791
	-546	  43.627	 -84.163	  54.1402	  17.7865	  89.6341
	-547	  43.730	 -85.131	  53.8293	  17.5746	  90.9610
	-548	  43.837	 -86.133	  53.4996	  17.3499	  92.3679
	-549	  43.948	 -87.171	  53.1491	  17.1110	  93.8639
	-550	  44.070	 -88.246	  52.7753	  16.8562	  95.4591
	-551	  44.202	 -89.363	  52.3753	  16.5836	  97.1663
	-552	  44.339	 -90.522	  51.9462	  16.2911	  98.9977
	-553	  44.481	 -91.725	  51.4845	  15.9765	 100.9679
	-554	  44.629	 -92.974	  50.9863	  15.6369	 103.0941
	-555	  44.782	 -94.272	  50.4468	  15.2691	 105.3970
	-556	  44.941	 -95.620	  49.8599	  14.8691	 107.9015
	-557	  45.076	 -97.021	  49.2192	  14.4324	 110.6358
	-558	  45.197	 -98.476	  48.5171	  13.9539	 113.6324
	-559	  45.323	 -99.985	  47.7443	  13.4271	 116.9307
	-560	  45.454	-101.550	  46.8894	  12.8444	 120.5794
	-561	  45.589	-103.173	  45.9380	  12.1959	 124.6399
	-562	  45.729	-104.852	  44.8737	  11.4705	 129.1819
	-563	  45.874	-106.587	  43.6752	  10.6536	 134.2968
	-564	  46.033	-108.379	  42.3154	   9.7268	 140.1004
	-565	  46.249	-110.226	  40.7593	   8.6661	 146.7417
	-566	  46.472	-112.126	  38.9614	   7.4407	 154.4147
	 380	  46.593	-113.159	  37.8858	   6.7076	 159.0050
	 390	  46.598	-113.202	  37.8389	   6.6756	 159.2054
	 400	  46.606	-113.264	  37.7720	   6.6300	 159.4908
	 410	  46.619	-113.377	  37.6482	   6.5456	 160.0194
	 420	  46.642	-113.571	  37.4347	   6.4001	 160.9304
	 430	  46.699	-114.064	  36.8768	   6.0198	 163.3116
	 440	  46.808	-114.993	  35.7700	   5.2654	 168.0351

	 450	  50.000	-116.628	  33.6200	   3.8000	 177.2110
	 451	  50.030	-116.847	  33.3198	   3.9847	 176.8259
	 452	  50.062	-117.076	  33.0041	   4.1768	 176.4039
	 453	  50.096	-117.317	  32.6636	   4.3766	 175.8944
	 454	  50.131	-117.570	  32.2887	   4.5843	 175.2466
	 455	  50.168	-117.838	  31.8700	   4.8000	 174.4100
	 456	  50.208	-118.121	  31.4025	   5.0244	 173.3559
	 457	  50.249	-118.420	  30.8884	   5.2573	 172.0858
	 458	  50.293	-118.736	  30.3290	   5.4981	 170.5937
	 459	  50.339	-119.068	  29.7258	   5.7459	 168.8737
	 460	  50.388	-119.416	  29.0800	   6.0000	 166.9200
	 461	  50.439	-119.781	  28.3970	   6.2602	 164.7529
	 462	  50.492	-120.166	  27.6721	   6.5278	 162.3413
	 463	  50.549	-120.577	  26.8918	   6.8042	 159.6022
	 464	  50.611	-121.020	  26.0423	   7.0911	 156.4528
	 465	  50.678	-121.505	  25.1100	   7.3900	 152.8100
	 466	  50.753	-122.043	  24.0848	   7.7016	 148.6111
	 467	  50.836	-122.640	  22.9851	   8.0266	 143.9522
	 468	  50.928	-123.299	  21.8407	   8.3667	 138.9880
	 469	  51.031	-124.025	  20.6811	   8.7233	 133.8736
	 470	  51.147	-124.815	  19.5360	   9.0980	 128.7640
	 471	  51.274	-125.672	  18.4214	   9.4918	 123.7422
	 472	  51.411	-126.607	  17.3327	   9.9046	 118.7824
	 473	  51.562	-127.628	  16.2688	  10.3367	 113.8761
	 474	  51.727	-128.751	  15.2283	  10.7885	 109.0148
	 475	  51.910	-129.989	  14.2100	  11.2600	 104.1900
	 476	  52.119	-131.358	  13.2179	  11.7532	  99.4198
	 477	  52.355	-132.872	  12.2570	  12.2674	  94.7347
	 478	  52.617	-134.545	  11.3275	  12.7993	  90.1453
	 479	  52.907	-136.396	  10.4298	  13.3453	  85.6619
	 480	  53.230	-138.440	   9.5640	  13.9020	  81.2950
	 481	  53.588	-140.697	   8.7300	  14.4676	  77.0517
	 482	  53.983	-143.190	   7.9308	  15.0469	  72.9445
	 483	  54.399	-145.940	   7.1718	  15.6462	  68.9914
	 484	  54.856	-148.963	   6.4581	  16.2718	  65.2105
	 485	  55.213	-152.266	   5.7950	  16.9300	  61.6200
	 486	  55.538	-155.844	   5.1862	  17.6243	  58.2329
	 487	  55.887	-159.694	   4.6282	  18.3558	  55.0416
	 488	  56.212	-163.809	   4.1151	  19.1274	  52.0338
	 489	  56.533	-168.170	   3.6413	  19.9418	  49.1967
	 490	  56.870	-172.742	   3.2010	  20.8020	  46.5180

	 491	  60.264	-177.465	   2.7917	  21.7120	  43.9925
	 492	  60.690	 177.748	   2.4144	  22.6734	  41.6184
	 493	  61.111	 172.985	   2.0687	  23.6857	  39.3882
	 494	  61.511	 168.333	   1.7540	  24.7481	  37.2946
	 495	  61.895	 163.866	   1.4700	  25.8600	  35.3300
	 496	  62.247	 159.641	   1.2162	  27.0185	  33.4858
	 497	  62.571	 155.688	   0.9920	  28.2294	  31.7552
	 498	  62.872	 152.013	   0.7967	  29.5051	  30.1337
	 499	  63.151	 148.616	   0.6296	  30.8578	  28.6169
	 500	  63.410	 145.489	   0.4900	  32.3000	  27.2000
	 501	  63.647	 142.629	   0.3777	  33.8402	  25.8817
	 502	  63.862	 140.025	   0.2945	  35.4686	  24.6484
	 503	  64.059	 137.650	   0.2425	  37.1699	  23.4772
	 504	  64.243	 135.477	   0.2236	  38.9288	  22.3453
	 505	  64.411	 133.472	   0.2400	  40.7300	  21.2300
	 506	  64.568	 131.610	   0.2926	  42.5630	  20.1169
	 507	  64.714	 129.879	   0.3837	  44.4310	  19.0120
	 508	  64.850	 128.267	   0.5175	  46.3394	  17.9225
	 509	  64.977	 126.764	   0.6982	  48.2940	  16.8561
	 510	  65.098	 125.359	   0.9300	  50.3000	  15.8200
	 511	  65.213	 124.043	   1.2149	  52.3569	  14.8138
	 512	  65.320	 122.808	   1.5536	  54.4512	  13.8376
	 513	  65.421	 121.651	   1.9478	  56.5690	  12.8994
	 514	  65.515	 120.568	   2.3993	  58.6965	  12.0075
	 515	  65.603	 119.555	   2.9100	  60.8200	  11.1700
	 516	  65.686	 118.604	   3.4815	  62.9346	  10.3905
	 517	  65.764	 117.706	   4.1120	  65.0307	   9.6667
	 518	  65.838	 116.857	   4.7985	  67.0875	   8.9983
	 519	  65.908	 116.051	   5.5379	  69.0842	   8.3845
	 520	  65.975	 115.283	   6.3270	  71.0000	   7.8250
	 521	  66.040	 114.547	   7.1635	  72.8185	   7.3209
	 522	  66.104	 113.836	   8.0462	  74.5464	   6.8678
	 523	  66.167	 113.141	   8.9740	  76.1969	   6.4568
	 524	  66.229	 112.454	   9.9456	  77.7837	   6.0788
	 525	  66.290	 111.771	  10.9600	  79.3200	   5.7250
	 526	  66.352	 111.086	  12.0167	  80.8110	   5.3904
	 527	  66.414	 110.399	  13.1115	  82.2496	   5.0747
	 528	  66.476	 109.711	  14.2368	  83.6307	   4.7753
	 529	  66.538	 109.022	  15.3854	  84.9492	   4.4899
	 530	  66.600	 108.333	  16.5500	  86.2000	   4.2160
	 531	  66.662	 107.644	  17.7257	  87.3811	   3.9507
	 532	  66.724	 106.951	  18.9140	  88.4962	   3.6936
	 533	  66.787	 106.253	  20.1169	  89.5494	   3.4458
	 534	  66.851	 105.547	  21.3366	  90.5443	   3.2089
	 535	  66.915	 104.832	  22.5750	  91.4850	   2.9840
	 536	  66.981	 104.105	  23.8321	  92.3735	   2.7712

	 537	  70.051	 103.367	  25.1067	  93.2092	   2.5694
	 538	  70.125	 102.614	  26.3992	  93.9923	   2.3787
	 539	  70.201	 101.845	  27.7102	  94.7225	   2.1989
	 540	  70.278	 101.057	  29.0400	  95.4000	   2.0300
	 541	  70.358	 100.248	  30.3891	  96.0256	   1.8718
	 542	  70.440	  99.417	  31.7573	  96.6007	   1.7240
	 543	  70.524	  98.562	  33.1438	  97.1261	   1.5864
	 544	  70.610	  97.681	  34.5483	  97.6022	   1.4585
	 545	  70.699	  96.774	  35.9700	  98.0300	   1.3400
	 546	  70.791	  95.837	  37.4084	  98.4092	   1.2307
	 547	  70.887	  94.869	  38.8640	  98.7418	   1.1302
	 548	  70.985	  93.867	  40.3378	  99.0313	   1.0378
	 549	  71.095	  92.829	  41.8311	  99.2812	   0.9529
	 550	  71.211	  91.754	  43.3450	  99.4950	   0.8750
	 551	  71.332	  90.637	  44.8795	  99.6711	   0.8035
	 552	  71.457	  89.478	  46.4336	  99.8098	   0.7382
	 553	  71.586	  88.275	  48.0064	  99.9112	   0.6785
	 554	  71.721	  87.026	  49.5971	  99.9748	   0.6243
	 555	  71.861	  85.728	  51.2050	 100.0000	   0.5750
	 556	  72.008	  84.380	  52.8296	  99.9857	   0.5304
	 557	  72.203	  82.979	  54.4692	  99.9305	   0.4900
	 558	  72.406	  81.524	  56.1209	  99.8325	   0.4534
	 559	  72.616	  80.015	  57.7821	  99.6899	   0.4202
	 560	  72.834	  78.450	  59.4500	  99.5000	   0.3900
	 561	  73.072	  76.827	  61.1221	  99.2601	   0.3623
	 562	  73.353	  75.148	  62.7976	  98.9743	   0.3371
	 563	  73.644	  73.413	  64.4760	  98.6444	   0.3141
	 564	  73.944	  71.621	  66.1570	  98.2724	   0.2935
	 565	  74.307	  69.774	  67.8400	  97.8600	   0.2750
	 566	  74.691	  67.874	  69.5239	  97.4084	   0.2585
	 567	  75.099	  65.923	  71.2059	  96.9171	   0.2439
	 568	  75.562	  63.925	  72.8828	  96.3857	   0.2309
	 569	  76.039	  61.884	  74.5519	  95.8135	   0.2197
	 570	  76.559	  59.804	  76.2100	  95.2000	   0.2100
